央视珍藏,#genre#
海南卫视咪咕,http://t.061899.xyz/tl/tl.php?id=hinws
青海卫视咪咕,http://t.061899.xyz/tl/tl.php?id=qhws
宁夏卫视咪咕,http://t.061899.xyz/tl/tl.php?id=nxws
陕西卫视咪咕,http://t.061899.xyz/tl/tl.php?id=sxws
甘肃卫视咪咕,http://t.061899.xyz/tl/tl.php?id=gsws
新疆卫视咪咕,http://t.061899.xyz/tl/tl.php?id=xjws
吉林卫视咪咕,http://t.061899.xyz/tl/tl.php?id=jlws
西藏卫视咪咕,http://t.061899.xyz/tl/tl.php?id=xzws
内蒙古视咪咕,http://t.061899.xyz/tl/tl.php?id=nmgws
黑龙江视咪咕,http://t.061899.xyz/tl/tl.php?id=hljws

YWGM_2965,#genre#
CCTV-01高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1
CCTV-02高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV-03高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
CCTV-04高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4
CCTV-05高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV-5+高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV-06高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6
CCTV-07高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7
CCTV-08高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV-09高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV-10高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV-11高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11
CCTV-12高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12
CCTV-13高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV-14高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14
CCTV-15高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15
CCTV-16高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16
CCTV-17高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17
北京卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws
东方卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws
浙江卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws
江苏卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws
湖南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
广东卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws
深圳卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws
天津卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws
安徽卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws
山东卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws
辽宁卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
河北卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws
河南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws
江西卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws
四川卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws
重庆卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws
贵州卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws
湖北卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws
广西卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws
东南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
海南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws
青海卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
吉林卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws
黑龙江视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws
广州综合频道,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州影视频道,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
海南新闻频道,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd
海南自贸频道,http://nn.7x9d.cn/地方台8563/海南.php?id=jjpd
海口新闻频道,http://183.255.46.4:16080/live/tv1001.m3u8

LJ全集_2965,#genre#
亮剑之第01集,https://vip.dytt-play.com/20250119/1_c4ca4238/index.m3u8
亮剑之第02集,https://vip.dytt-play.com/20250119/2_c81e728d/index.m3u8
亮剑之第03集,https://vip.dytt-play.com/20250119/3_eccbc87e/index.m3u8
亮剑之第04集,https://vip.dytt-play.com/20250119/4_a87ff679/index.m3u8
亮剑之第05集,https://vip.dytt-play.com/20250119/5_e4da3b7f/index.m3u8
亮剑之第06集,https://vip.dytt-play.com/20250119/6_1679091c/index.m3u8
亮剑之第07集,https://vip.dytt-play.com/20250119/7_8f14e45f/index.m3u8
亮剑之第08集,https://vip.dytt-play.com/20250119/8_c9f0f895/index.m3u8
亮剑之第09集,https://vip.dytt-play.com/20250119/9_45c48cce/index.m3u8
亮剑之第10集,https://vip.dytt-play.com/20250119/10_d3d94468/index.m3u8
亮剑之第11集,https://vip.dytt-play.com/20250119/11_6512bd43/index.m3u8
亮剑之第12集,https://vip.dytt-play.com/20250119/12_c20ad4d7/index.m3u8
亮剑之第13集,https://vip.dytt-play.com/20250119/13_c51ce410/index.m3u8
亮剑之第14集,https://vip.dytt-play.com/20250119/14_aab32389/index.m3u8
亮剑之第15集,https://vip.dytt-play.com/20250119/15_9bf31c7f/index.m3u8
亮剑之第16集,https://vip.dytt-play.com/20250119/16_c74d97b0/index.m3u8
亮剑之第17集,https://vip.dytt-play.com/20250119/17_70efdf2e/index.m3u8
亮剑之第18集,https://vip.dytt-play.com/20250119/18_6f4922f4/index.m3u8
亮剑之第19集,https://vip.dytt-play.com/20250119/19_1f0e3dad/index.m3u8
亮剑之第20集,https://vip.dytt-play.com/20250119/20_98f13708/index.m3u8
亮剑之第21集,https://vip.dytt-play.com/20250119/21_3c59dc04/index.m3u8
亮剑之第22集,https://vip.dytt-play.com/20250119/22_b6d767d2/index.m3u8
亮剑之第23集,https://vip.dytt-play.com/20250119/23_37693cfc/index.m3u8
亮剑之第24集,https://vip.dytt-play.com/20250119/24_1ff1de77/index.m3u8
亮剑之第25集,https://vip.dytt-play.com/20250119/25_8e296a06/index.m3u8
亮剑之第26集,https://vip.dytt-play.com/20250119/26_4e732ced/index.m3u8
亮剑之第27集,https://vip.dytt-play.com/20250119/27_02e74f10/index.m3u8
亮剑之第28集,https://vip.dytt-play.com/20250119/28_33e75ff0/index.m3u8
亮剑之第29集,https://vip.dytt-play.com/20250119/29_6ea9ab1b/index.m3u8
亮剑之第30集,https://vip.dytt-play.com/20250119/30_34173cb3/index.m3u8
XB全集_2965,#genre#
雪豹之第01集,https://vip.dytt-tv.com/20250208/1775_36d75342/index.m3u8
雪豹之第02集,https://vip.dytt-tv.com/20250208/1776_7dd0240c/index.m3u8
雪豹之第03集,https://vip.dytt-tv.com/20250208/1777_e9b73bcc/index.m3u8
雪豹之第04集,https://vip.dytt-tv.com/20250208/1778_6709e8d6/index.m3u8
雪豹之第05集,https://vip.dytt-tv.com/20250208/1779_8c01a759/index.m3u8
雪豹之第06集,https://vip.dytt-tv.com/20250208/1780_f63f65b5/index.m3u8
雪豹之第07集,https://vip.dytt-tv.com/20250208/1781_8b6a80c3/index.m3u8
雪豹之第08集,https://vip.dytt-tv.com/20250208/1782_4a2ddf14/index.m3u8
雪豹之第09集,https://vip.dytt-tv.com/20250208/1783_b865367f/index.m3u8
雪豹之第10集,https://vip.dytt-tv.com/20250208/1784_365d1777/index.m3u8
雪豹之第11集,https://vip.dytt-tv.com/20250208/1785_393c55ae/index.m3u8
雪豹之第12集,https://vip.dytt-tv.com/20250208/1786_6449f44a/index.m3u8
雪豹之第13集,https://vip.dytt-tv.com/20250208/1787_d860bd12/index.m3u8
雪豹之第14集,https://vip.dytt-tv.com/20250208/1788_db957c62/index.m3u8
雪豹之第15集,https://vip.dytt-tv.com/20250208/1789_ecd62de2/index.m3u8
雪豹之第16集,https://vip.dytt-tv.com/20250208/1790_d2541440/index.m3u8
雪豹之第17集,https://vip.dytt-tv.com/20250208/1791_bf201d54/index.m3u8
雪豹之第18集,https://vip.dytt-tv.com/20250208/1792_05233523/index.m3u8
雪豹之第19集,https://vip.dytt-tv.com/20250208/1793_c8cbd669/index.m3u8
雪豹之第20集,https://vip.dytt-tv.com/20250208/1794_59e0b265/index.m3u8
雪豹之第21集,https://vip.dytt-tv.com/20250208/1795_0731460a/index.m3u8
雪豹之第22集,https://vip.dytt-tv.com/20250208/1796_90599c8f/index.m3u8
雪豹之第23集,https://vip.dytt-tv.com/20250208/1797_8d9fc230/index.m3u8
雪豹之第24集,https://vip.dytt-tv.com/20250208/1798_ac5dab2e/index.m3u8
雪豹之第25集,https://vip.dytt-tv.com/20250208/1799_0533a888/index.m3u8
雪豹之第26集,https://vip.dytt-tv.com/20250208/1800_f39ae9ff/index.m3u8
雪豹之第27集,https://vip.dytt-tv.com/20250208/1801_cd14821d/index.m3u8
雪豹之第28集,https://vip.dytt-tv.com/20250208/1802_dc40b712/index.m3u8
雪豹之第29集,https://vip.dytt-tv.com/20250208/1803_3fab5890/index.m3u8
雪豹之第30集,https://vip.dytt-tv.com/20250208/1804_90e13578/index.m3u8
雪豹之第31集,https://vip.dytt-tv.com/20250208/1805_7ffd85d9/index.m3u8
雪豹之第32集,https://vip.dytt-tv.com/20250208/1806_d1e946f4/index.m3u8
雪豹之第33集,https://vip.dytt-tv.com/20250208/1807_1f1baa5b/index.m3u8
雪豹之第34集,https://vip.dytt-tv.com/20250208/1808_39027dfa/index.m3u8
雪豹之第35集,https://vip.dytt-tv.com/20250208/1809_645098b0/index.m3u8
雪豹之第36集,https://vip.dytt-tv.com/20250208/1810_6e79ed05/index.m3u8
雪豹之第37集,https://vip.dytt-tv.com/20250208/1811_09b15d48/index.m3u8
雪豹之第38集,https://vip.dytt-tv.com/20250208/1812_5b6ba13f/index.m3u8
雪豹之第39集,https://vip.dytt-tv.com/20250208/1813_f542eae1/index.m3u8
雪豹之第40集,https://vip.dytt-tv.com/20250208/1814_155fa095/index.m3u8

沉默的荣耀_2965,#genre#
第01集,https://v.lzcdn25.com/20251001/7361_32a0b5b7/index.m3u8
第02集,https://v.lzcdn25.com/20251001/7362_febe9253/index.m3u8
第03集,https://v.lzcdn25.com/20251001/7363_e875431d/index.m3u8
第04集,https://v.lzcdn25.com/20251001/7364_5ffa6087/index.m3u8
第05集,https://v.lzcdn25.com/20251002/7408_d43a3d66/index.m3u8
第06集,https://v.lzcdn25.com/20251002/7409_bc8d3973/index.m3u8
第07集,https://v.lzcdn25.com/20251003/7463_f66e75b1/index.m3u8
第08集,https://v.lzcdn25.com/20251003/7462_b77674e9/index.m3u8
第09集,https://v.lzcdn25.com/20251004/7505_58791772/index.m3u8
第10集,https://v.lzcdn25.com/20251004/7506_e9eeb419/index.m3u8
第11集,https://v.lzcdn25.com/20251005/7577_4b8cada7/index.m3u8
第12集,https://v.lzcdn25.com/20251005/7576_635b24d2/index.m3u8
第13集,https://v.lzcdn25.com/20251006/7614_a031d4b3/index.m3u8
第14集,https://v.lzcdn25.com/20251006/7613_240688d5/index.m3u8
第15集,https://v.lzcdn25.com/20251007/7642_99b0565d/index.m3u8
第16集,https://v.lzcdn25.com/20251007/7641_66f4376c/index.m3u8
第17集,https://v.lzcdn25.com/20251008/7672_02462d36/index.m3u8
第18集,https://v.lzcdn25.com/20251008/7671_6cbda623/index.m3u8
第19集,https://v.lzcdn25.com/20251009/7722_82a0aa9e/index.m3u8
第20集,https://v.lzcdn25.com/20251009/7721_1c3790e3/index.m3u8
第21集,https://v.lzcdn25.com/20251010/7828_d93514a4/index.m3u8
第22集,https://v.lzcdn25.com/20251010/7829_fa0dc255/index.m3u8
第23集,https://v.lzcdn25.com/20251011/7883_d61adda2/index.m3u8
第24集,https://v.lzcdn25.com/20251011/7882_db44165c/index.m3u8
第25集,https://v.lzcdn25.com/20251012/7937_9d6ee657/index.m3u8
第26集,https://v.lzcdn25.com/20251012/7936_82b7d859/index.m3u8
第27集,https://v.lzcdn25.com/20251013/8014_40f1270c/index.m3u8
第28集,https://v.lzcdn25.com/20251013/8013_2b3e90aa/index.m3u8
第29集,https://v.lzcdn25.com/20251014/8077_6fb69df8/index.m3u8
第30集,https://v.lzcdn25.com/20251014/8076_24e476a7/index.m3u8
第31集,https://v.lzcdn25.com/20251015/8159_7beffb7f/index.m3u8
第32集,https://v.lzcdn25.com/20251015/8160_0bd23a74/index.m3u8
第33集,https://v.lzcdn25.com/20251016/8225_abee82fb/index.m3u8
第34集,https://v.lzcdn25.com/20251016/8224_94ba23c1/index.m3u8
第35集,https://v.lzcdn25.com/20251017/8291_b089a2d7/index.m3u8
第36集,https://v.lzcdn25.com/20251017/8290_3fc54552/index.m3u8
第37集,https://v.lzcdn25.com/20251017/8289_03f95169/index.m3u8
第38集,https://v.lzcdn25.com/20251017/8288_24ddc2e6/index.m3u8
第39集,https://v.lzcdn25.com/20251017/8287_dd46f02c/index.m3u8

辽宁广播,#genre#
辽宁交通广播,https://satellitepull.cnr.cn/live/wxlnjtgb/playlist.m3u8
辽宁经济广播,https://satellitepull.cnr.cn/live/wxlnjjtb/playlist.m3u8
辽宁文艺广播,https://satellitepull.cnr.cn/live/wxlnwygb/playlist.m3u8
辽宁乡村广播,https://satellitepull.cnr.cn/live/wxlnxcgb/playlist.m3u8
辽宁之声,https://satellitepull.cnr.cn/live/wxlnzhgb/playlist.m3u8
辽宁经典音乐广播,https://satellitepull.cnr.cn/live/wxlnwygb/playlist.m3u8

沈九联_2965,#genre#
CCTV1-综合,http://113.233.139.249:3155/tsfile/live/0015_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://113.233.139.249:3155/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://113.233.139.249:3155/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://113.233.139.249:3155/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://113.233.139.249:3155/tsfile/live/0005_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://113.233.139.249:3155/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://113.233.139.249:3155/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://113.233.139.249:3155/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://113.233.139.249:3155/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://113.233.139.249:3155/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://113.233.139.249:3155/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://113.233.139.249:3155/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://113.233.139.249:3155/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://113.233.139.249:3155/tsfile/live/0019_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://113.233.139.249:3155/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://113.233.139.249:3155/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁北方,http://113.233.139.249:3155/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁公共,http://113.233.139.249:3155/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁教育青少,http://113.233.139.249:3155/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁经济,http://113.233.139.249:3155/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁都市,http://113.233.139.249:3155/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁生活,http://113.233.139.249:3155/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁体育,http://113.233.139.249:3155/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁影视,http://113.233.139.249:3155/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://113.233.139.249:3155/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
沈阳新闻综合,http://113.233.139.249:3155/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://113.233.139.249:3155/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://113.233.139.249:3155/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://113.233.139.249:3155/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://113.233.139.249:3155/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://113.233.139.249:3155/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://113.233.139.249:3155/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://113.233.139.249:3155/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://113.233.139.249:3155/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育4,http://113.233.139.249:3155/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://113.233.139.249:3155/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://113.233.139.249:3155/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育,http://113.233.139.249:3155/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://113.233.139.249:3155/tsfile/live/0121_2.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://113.233.139.249:3155/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://113.233.139.249:3155/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://113.233.139.249:3155/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://113.233.139.249:3155/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://113.233.139.249:3155/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://113.233.139.249:3155/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://113.233.139.249:3155/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://113.233.139.249:3155/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://113.233.139.249:3155/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://113.233.139.249:3155/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://113.233.139.249:3155/tsfile/live/0142_2.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://113.233.139.249:3155/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://113.233.139.249:3155/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://113.233.139.249:3155/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://113.233.139.249:3155/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://113.233.139.249:3155/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://113.233.139.249:3155/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://113.233.139.249:3155/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://113.233.139.249:3155/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://113.233.139.249:3155/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://113.233.139.249:3155/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://113.233.139.249:3155/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育4,http://113.233.139.249:3155/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://113.233.139.249:3155/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动漫,http://113.233.139.249:3155/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
风尚购物,http://113.233.139.249:3155/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0
聚鲨环球精选,http://113.233.139.249:3155/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0
家有购物,http://113.233.139.249:3155/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
央广购物,http://113.233.139.249:3155/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
好享购物,http://113.233.139.249:3155/tsfile/live/1078_1.m3u8?key=txiptv&playlive=1&authid=0
发现之旅,http://113.233.139.249:3155/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0
环球奇观,http://113.233.139.249:3155/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0
家庭理财,http://113.233.139.249:3155/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0
金色学堂,http://113.233.139.249:3155/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
老故事,http://113.233.139.249:3155/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
农林卫视,http://113.233.139.249:3155/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0
书画,http://113.233.139.249:3155/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
新动漫,http://113.233.139.249:3155/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0
BRTV纪实科教,http://113.233.139.249:3155/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0
新闻综合,http://113.233.139.249:3155/tsfile/live/1092_1.m3u8?key=txiptv&playlive=1&authid=0
影视生活,http://113.233.139.249:3155/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0
国学,http://113.233.139.249:3155/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0
中视购物,http://113.233.139.249:3155/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
时尚购物,http://113.233.139.249:3155/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
证券服务,http://113.233.139.249:3155/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
财富天下,http://113.233.139.249:3155/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
环球旅游,http://113.233.139.249:3155/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
汽摩,http://113.233.139.249:3155/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
茶,http://113.233.139.249:3155/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
优购物,http://113.233.139.249:3155/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
早期教育,http://113.233.139.249:3155/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
都市剧场,http://113.233.139.249:3155/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
快乐购物,http://113.233.139.249:3155/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
乐游,http://113.233.139.249:3155/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
法制天地,http://113.233.139.249:3155/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
中华特产,http://113.233.139.249:3155/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
女性时尚,http://113.233.139.249:3155/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
生态环境,http://113.233.139.249:3155/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
收藏天下,http://113.233.139.249:3155/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
家家购物,http://113.233.139.249:3155/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
生活时尚,http://113.233.139.249:3155/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://113.233.139.249:3155/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云,http://113.233.139.249:3155/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
重温经典,http://113.233.139.249:3155/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
央视精品,http://113.233.139.249:3155/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://113.233.139.249:3155/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://113.233.139.249:3155/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://113.233.139.249:3155/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://113.233.139.249:3155/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://113.233.139.249:3155/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
北方导视,http://113.233.139.249:3155/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁宜佳购物,http://113.233.139.249:3155/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
兵器科技,http://113.233.139.249:3155/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0

电影频道_2965,#genre#
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8
人在囧途之泰囧,https://vip.ffzy-play.com/20221018/1951_47e1adc8/index.m3u8
人在囧途之港囧,https://vip.ffzy-play7.com/20230112/11082_fde1a94d/index.m3u8
苍狼之浴血绝杀,https://play.xluuss.com/play/NbWGykgb/index.m3u8 
大突围,https://play.xluuss.com/play/Pe9RVBxa/index.m3u8
雷霆营救,https://play.xluuss.com/play/eXDDYPme/index.m3u8 
 
辽九联_2965,#genre#
CCTV1-综合,http://113.233.132.129:3168/tsfile/live/0015_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://113.233.132.129:3168/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://113.233.132.129:3168/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://113.233.132.129:3168/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://113.233.132.129:3168/tsfile/live/0005_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://113.233.132.129:3168/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://113.233.132.129:3168/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://113.233.132.129:3168/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
